userId,sessionId,artist,firstName,gender,itemInSession,lastName,length,level,location,song
97,605,Paramore,Kate,F,26,Harrell,243.51302,paid,"Lansing-East Lansing, MI",Emergency (Album Version)
30,324,My Chemical Romance,Avery,F,93,Watkins,188.05506,paid,"San Jose-Sunnyvale-Santa Clara, CA",Cemetery Drive (Album Version)
97,605,Vincent Vincent And The Villains,Kate,F,27,Harrell,154.64444,paid,"Lansing-East Lansing, MI",On My Own
30,324,Phoenix,Avery,F,94,Watkins,229.79873,paid,"San Jose-Sunnyvale-Santa Clara, CA",Run Run Run
97,605,Beastie Boys,Kate,F,28,Harrell,193.54077,paid,"Lansing-East Lansing, MI",Skills To Pay The Bills
32,554,Natasha Bedingfield,Lily,F,0,Burns,216.65914,free,"New York-Newark-Jersey City, NY-NJ-PA",These Words
30,324,Calle 13,Avery,F,95,Watkins,239.3073,paid,"San Jose-Sunnyvale-Santa Clara, CA",AtrÃÂ©vete te te
97,605,Sondre Lerche,Kate,F,29,Harrell,215.71873,paid,"Lansing-East Lansing, MI",Modern Nature
32,554,Cecilia,Lily,F,1,Burns,157.77914,free,"New York-Newark-Jersey City, NY-NJ-PA",Ultimo Baile
30,324,Air,Avery,F,96,Watkins,258.58567,paid,"San Jose-Sunnyvale-Santa Clara, CA",Mayfair Song
97,605,Five Iron Frenzy,Kate,F,30,Harrell,236.09424,paid,"Lansing-East Lansing, MI",Canada
32,554,Kings Of Convenience,Lily,F,2,Burns,245.02812,free,"New York-Newark-Jersey City, NY-NJ-PA",Riot On An Empty Street
30,324,Rhonda Vincent,Avery,F,97,Watkins,142.78485,paid,"San Jose-Sunnyvale-Santa Clara, CA",You're In My Heart
97,605,Soulwax,Kate,F,31,Harrell,277.002,paid,"Lansing-East Lansing, MI",E Talking
32,554,Red,Lily,F,3,Burns,227.52608,free,"New York-Newark-Jersey City, NY-NJ-PA",Mystery of You
30,324,Sugababes,Avery,F,98,Watkins,275.93098,paid,"San Jose-Sunnyvale-Santa Clara, CA",Overload
32,554,Eminem / Dr. Dre,Lily,F,4,Burns,309.83791,free,"New York-Newark-Jersey City, NY-NJ-PA",Say What You Say
97,605,Michael Jackson,Kate,F,32,Harrell,278.282,paid,"Lansing-East Lansing, MI",Scream
49,621,,Chloe,F,2,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",
30,324,Dominique A,Avery,F,99,Watkins,153.20771,paid,"San Jose-Sunnyvale-Santa Clara, CA",Le Courage Des Oiseaux
97,605,Linkin Park,Kate,F,33,Harrell,259.86567,paid,"Lansing-East Lansing, MI",My December
30,324,Five Iron Frenzy,Avery,F,100,Watkins,236.09424,paid,"San Jose-Sunnyvale-Santa Clara, CA",Canada
30,324,Dear Nora,Avery,F,101,Watkins,59.66322,paid,"San Jose-Sunnyvale-Santa Clara, CA",Give Me Some Of Yr Love
97,605,The Police,Kate,F,34,Harrell,290.24608,paid,"Lansing-East Lansing, MI",Message In A Bottle
30,324,Cocoon,Avery,F,102,Watkins,159.97342,paid,"San Jose-Sunnyvale-Santa Clara, CA",Microwave
53,485,Coldplay,Celeste,F,0,Williams,349.93587,free,"Klamath Falls, OR",A Rush Of Blood To The Head
51,526,Peter And Gordon,Maia,F,0,Burke,161.14893,free,"Houston-The Woodlands-Sugar Land, TX",A World Without Love
30,324,Gotye,Avery,F,103,Watkins,360.33261,paid,"San Jose-Sunnyvale-Santa Clara, CA",Coming Back
97,605,Maps,Kate,F,35,Harrell,255.9473,paid,"Lansing-East Lansing, MI",To The Sky
51,526,Joshua Radin,Maia,F,1,Burke,169.32526,free,"Houston-The Woodlands-Sugar Land, TX",I'd Rather Be With You
49,621,D'Angelo,Chloe,F,3,Cuevas,344.94649,paid,"San Francisco-Oakland-Hayward, CA",When We Get By
53,485,Blockhead,Celeste,F,1,Williams,289.56689,free,"Klamath Falls, OR",The Music Scene
63,588,Nine Inch Nails,Ayla,F,0,Johnson,300.64281,free,"Santa Rosa, CA",Terrible Lie
51,526,La Roux,Maia,F,2,Burke,208.03873,free,"Houston-The Woodlands-Sugar Land, TX",Colourless Colour
97,605,Lil Wayne / Shanell,Kate,F,36,Harrell,216.81587,paid,"Lansing-East Lansing, MI",American Star
30,324,RÃÂ¶yksopp,Avery,F,104,Watkins,300.14649,paid,"San Jose-Sunnyvale-Santa Clara, CA",What Else Is There?
49,621,Jack's Mannequin,Chloe,F,4,Cuevas,172.90404,paid,"San Francisco-Oakland-Hayward, CA",Spinning (Album Version)
97,605,FM Static,Kate,F,37,Harrell,170.81424,paid,"Lansing-East Lansing, MI",Definitely Maybe
30,324,Joy Division,Avery,F,105,Watkins,209.03138,paid,"San Jose-Sunnyvale-Santa Clara, CA",Disorder [2007 Re-mastered Album Version]
49,621,N.E.R.D.,Chloe,F,5,Cuevas,259.23873,paid,"San Francisco-Oakland-Hayward, CA",Rock Star
97,605,Mickie Krause,Kate,F,38,Harrell,204.17261,paid,"Lansing-East Lansing, MI",Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West)
30,324,Steadman,Avery,F,106,Watkins,234.1873,paid,"San Jose-Sunnyvale-Santa Clara, CA",Wave Goodbye (Real/Rhapsody Version)
97,605,The Like,Kate,F,39,Harrell,245.68118,paid,"Lansing-East Lansing, MI",We Are Lost
49,621,Future Rock,Chloe,F,6,Cuevas,239.90812,paid,"San Francisco-Oakland-Hayward, CA",Gears
42,404,,Harper,M,0,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",
42,404,The All-American Rejects,Harper,M,1,Barrett,213.08036,paid,"New York-Newark-Jersey City, NY-NJ-PA",Gives You Hell
30,324,Bruce Springsteen,Avery,F,107,Watkins,270.54975,paid,"San Jose-Sunnyvale-Santa Clara, CA",Born To Run
97,605,OneRepublic,Kate,F,40,Harrell,230.63465,paid,"Lansing-East Lansing, MI",Say (All I Need)
49,621,Owl City,Chloe,F,7,Cuevas,133.74649,paid,"San Francisco-Oakland-Hayward, CA",Meteor Shower
42,404,Justin Nozuka,Harper,M,2,Barrett,215.64036,paid,"New York-Newark-Jersey City, NY-NJ-PA",I'm In Peace
49,621,Marina And The Diamonds,Chloe,F,8,Cuevas,262.97424,paid,"San Francisco-Oakland-Hayward, CA",I Am Not a Robot
30,324,The Serendipity Singers,Avery,F,108,Watkins,163.21261,paid,"San Jose-Sunnyvale-Santa Clara, CA",Don't Let The Rain Come Down (Crooked Little Man)
97,605,Haujobb,Kate,F,41,Harrell,225.12281,paid,"Lansing-East Lansing, MI",Maternal Instinct
42,404,Cyndi Lauper,Harper,M,3,Barrett,156.96934,paid,"New York-Newark-Jersey City, NY-NJ-PA",My Baby Just Cares For Me
30,324,Usher featuring will.i.am,Avery,F,109,Watkins,395.72853,paid,"San Jose-Sunnyvale-Santa Clara, CA",OMG
49,621,Depeche Mode,Chloe,F,9,Cuevas,397.42649,paid,"San Francisco-Oakland-Hayward, CA",Everything Counts (Live) (Single Version)
42,404,Red Hot Chili Peppers,Harper,M,4,Barrett,240.32608,paid,"New York-Newark-Jersey City, NY-NJ-PA",Especially In Michigan (Album Version)
97,605,3 Doors Down,Kate,F,42,Harrell,233.74322,paid,"Lansing-East Lansing, MI",Kryptonite
42,404,The Newbeats,Harper,M,5,Barrett,109.24363,paid,"New York-Newark-Jersey City, NY-NJ-PA",Bread And Butter
42,404,,Harper,M,6,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",
97,605,Kings Of Leon,Kate,F,43,Harrell,260.38812,paid,"Lansing-East Lansing, MI",Dusty
30,324,Los Lobos,Avery,F,110,Watkins,174.18404,paid,"San Jose-Sunnyvale-Santa Clara, CA",La Bamba
42,404,Drake / Kanye West / Lil Wayne / Eminem,Harper,M,7,Barrett,357.66812,paid,"New York-Newark-Jersey City, NY-NJ-PA",Forever
49,621,Ginuwine,Chloe,F,10,Cuevas,244.27057,paid,"San Francisco-Oakland-Hayward, CA",I'm In Love
30,324,Descendents,Avery,F,111,Watkins,89.23383,paid,"San Jose-Sunnyvale-Santa Clara, CA",I'm Not A Loser
30,324,,Avery,F,112,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",
97,605,Jennifer Love Hewitt,Kate,F,44,Harrell,222.17098,paid,"Lansing-East Lansing, MI",BareNaked
49,621,The Cinematic Orchestra,Chloe,F,11,Cuevas,613.74649,paid,"San Francisco-Oakland-Hayward, CA",Burn Out
49,621,,Chloe,F,12,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",
42,404,La Fuga,Harper,M,8,Barrett,217.70404,paid,"New York-Newark-Jersey City, NY-NJ-PA",Baja por diversion (directo 05)
97,605,Killswitch Engage,Kate,F,45,Harrell,259.89179,paid,"Lansing-East Lansing, MI",Hope Is... (Album Version)
42,404,Kid Cudi Vs Crookers,Harper,M,9,Barrett,162.97751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Day 'N' Nite
97,605,Beirut,Kate,F,46,Harrell,213.68118,paid,"Lansing-East Lansing, MI",La Llorona
42,404,Fall Out Boy,Harper,M,10,Barrett,181.36771,paid,"New York-Newark-Jersey City, NY-NJ-PA",Dance_ Dance
97,605,Christina Aguilera / Lil' Kim / Mya / Pink,Kate,F,47,Harrell,264.93342,paid,"Lansing-East Lansing, MI",Lady Marmalade
42,404,Harold Budd,Harper,M,11,Barrett,392.85506,paid,"New York-Newark-Jersey City, NY-NJ-PA",Algebra Of Darkness (Album Version)
97,605,Eric Burdon & War,Kate,F,48,Harrell,281.93914,paid,"Lansing-East Lansing, MI",Jimbo (Album Version)
42,404,Cass McCombs,Harper,M,12,Barrett,234.13506,paid,"New York-Newark-Jersey City, NY-NJ-PA",Deseret
97,605,The Black Keys,Kate,F,49,Harrell,139.51955,paid,"Lansing-East Lansing, MI",I'll Be Your Man
42,404,Leona Naess,Harper,M,13,Barrett,223.03302,paid,"New York-Newark-Jersey City, NY-NJ-PA",Christmas
97,605,Alliance Ethnik,Kate,F,50,Harrell,252.21179,paid,"Lansing-East Lansing, MI",ReprÃÂ©sente
97,605,,Kate,F,51,Harrell,,paid,"Lansing-East Lansing, MI",
97,605,,Kate,F,54,Harrell,,paid,"Lansing-East Lansing, MI",
42,404,Nando Reis,Harper,M,14,Barrett,254.6673,paid,"New York-Newark-Jersey City, NY-NJ-PA","A Letra ""A"
97,605,Kris Allen,Kate,F,55,Harrell,212.50567,paid,"Lansing-East Lansing, MI",Live Like We're Dying
97,605,Muse,Kate,F,56,Harrell,224.44363,paid,"Lansing-East Lansing, MI",Muscle Museum (Soulwax Remix)
42,404,Goldfrapp,Harper,M,15,Barrett,228.0224,paid,"New York-Newark-Jersey City, NY-NJ-PA",Lovely Head
97,605,Slash,Kate,F,57,Harrell,189.23057,paid,"Lansing-East Lansing, MI",Doctor Alibi (featuring Lemmy Kilmister)
42,404,D.R.I.,Harper,M,16,Barrett,66.61179,paid,"New York-Newark-Jersey City, NY-NJ-PA",Stupid_ Stupid War (Dealing With It)
42,404,Beastie Boys,Harper,M,17,Barrett,211.722,paid,"New York-Newark-Jersey City, NY-NJ-PA",Unite (2009 Digital Remaster)
97,605,Cat Power,Kate,F,58,Harrell,218.3571,paid,"Lansing-East Lansing, MI",Hate
42,404,Kings Of Leon,Harper,M,18,Barrett,201.79546,paid,"New York-Newark-Jersey City, NY-NJ-PA",Revelry
97,605,Hot Water Music,Kate,F,59,Harrell,201.40363,paid,"Lansing-East Lansing, MI",Translocation
42,404,Miranda Lambert,Harper,M,19,Barrett,251.61098,paid,"New York-Newark-Jersey City, NY-NJ-PA",Me And Charlie Talking
97,605,Brandy duet with Monica,Kate,F,60,Harrell,294.79138,paid,"Lansing-East Lansing, MI",The Boy Is Mine (Duet With Monica) (LP Version)
42,404,The Heavy,Harper,M,20,Barrett,197.35465,paid,"New York-Newark-Jersey City, NY-NJ-PA",How You Like Me Now?
97,605,Streetlight Manifesto,Kate,F,61,Harrell,327.91465,paid,"Lansing-East Lansing, MI",Point/Counterpoint (Album Version)
42,404,Blitzen Trapper,Harper,M,21,Barrett,171.15383,paid,"New York-Newark-Jersey City, NY-NJ-PA",Murder Babe (Album)
42,404,Megan McCauley,Harper,M,22,Barrett,228.57098,paid,"New York-Newark-Jersey City, NY-NJ-PA",Die For You
97,605,Jack Johnson,Kate,F,62,Harrell,207.64689,paid,"Lansing-East Lansing, MI",Better Together
42,404,Passion Pit,Harper,M,23,Barrett,243.69587,paid,"New York-Newark-Jersey City, NY-NJ-PA",Eyes As Candles
44,619,Strunz & Farah,Aleena,F,0,Kirby,315.32363,paid,"Waterloo-Cedar Falls, IA",Zagros
97,605,Minus The Bear,Kate,F,63,Harrell,230.45179,paid,"Lansing-East Lansing, MI",Part 2
42,404,Van Halen,Harper,M,24,Barrett,102.5824,paid,"New York-Newark-Jersey City, NY-NJ-PA",Eruption (Album Version)
97,605,Pavement,Kate,F,64,Harrell,149.83791,paid,"Lansing-East Lansing, MI",Heaven Is A Truck
42,404,Alliance Ethnik,Harper,M,25,Barrett,195.94404,paid,"New York-Newark-Jersey City, NY-NJ-PA",SinceritÃÂ© Et Jalousie
44,619,Pieces Of A Dream,Aleena,F,1,Kirby,311.562,paid,"Waterloo-Cedar Falls, IA",Keep It Smooth
97,605,Creedence Clearwater Revival,Kate,F,65,Harrell,315.42812,paid,"Lansing-East Lansing, MI",Born On The Bayou
42,404,Anouk,Harper,M,26,Barrett,268.5122,paid,"New York-Newark-Jersey City, NY-NJ-PA",It's So Hard
44,619,Jaco Pastorius Big Band,Aleena,F,2,Kirby,69.3024,paid,"Waterloo-Cedar Falls, IA",Amerika (Album Version)
44,619,Avril Lavigne,Aleena,F,3,Kirby,222.9024,paid,"Waterloo-Cedar Falls, IA",I'm With You
97,605,Gonzalo Rubalcaba,Kate,F,66,Harrell,525.47873,paid,"Lansing-East Lansing, MI",Circuito III
42,404,BjÃÂ¶rk,Harper,M,27,Barrett,348.57751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Undo
44,619,Ska-P,Aleena,F,4,Kirby,298.13506,paid,"Waterloo-Cedar Falls, IA",Casposos
42,404,The Strokes,Harper,M,28,Barrett,155.34975,paid,"New York-Newark-Jersey City, NY-NJ-PA",Is This It
44,619,Jesse Belvin,Aleena,F,5,Kirby,184.63302,paid,"Waterloo-Cedar Falls, IA",Goodnight My Love
44,619,,Aleena,F,6,Kirby,,paid,"Waterloo-Cedar Falls, IA",
42,404,Alliance Ethnik,Harper,M,29,Barrett,265.76934,paid,"New York-Newark-Jersey City, NY-NJ-PA",Creil City
97,605,The Gerbils,Kate,F,67,Harrell,27.01016,paid,"Lansing-East Lansing, MI",(iii)
97,605,KJ-52,Kate,F,68,Harrell,275.77424,paid,"Lansing-East Lansing, MI",Life After Death
44,619,Mariah Carey,Aleena,F,7,Kirby,242.96444,paid,"Waterloo-Cedar Falls, IA",All I Want For Christmas Is You
42,404,Glen Hansard & Marketa Irglova,Harper,M,30,Barrett,282.67057,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Moon (Album version)
97,605,Dion & The Belmonts,Kate,F,69,Harrell,152.31955,paid,"Lansing-East Lansing, MI",A Teenager In Love
89,600,Jack Johnson,Kynnedi,F,0,Sanchez,236.93016,free,"Cedar Rapids, IA",Bubble Toes
44,619,Beastie Boys,Aleena,F,8,Kirby,172.22485,paid,"Waterloo-Cedar Falls, IA",The Maestro
97,605,Lesley Gore,Kate,F,70,Harrell,134.37342,paid,"Lansing-East Lansing, MI",It's My Party
42,404,Dr. Dre / Snoop Dogg,Harper,M,31,Barrett,161.51465,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Next Episode
44,619,Pearl Jam,Aleena,F,9,Kirby,67.44771,paid,"Waterloo-Cedar Falls, IA",Encore Break
89,600,Cake,Kynnedi,F,1,Sanchez,179.09506,free,"Cedar Rapids, IA",Commissioning A Symphony In C
97,605,Phoenix,Kate,F,71,Harrell,278.07302,paid,"Lansing-East Lansing, MI",Rome
44,619,Alesana,Aleena,F,10,Kirby,285.51791,paid,"Waterloo-Cedar Falls, IA",Seduction (album)
42,404,The Kooks,Harper,M,32,Barrett,168.72444,paid,"New York-Newark-Jersey City, NY-NJ-PA",She Moves In Her Own Way
42,404,Dakis,Harper,M,33,Barrett,162.48118,paid,"New York-Newark-Jersey City, NY-NJ-PA",La Petite Marie (2005 Digital Remaster)
97,605,Limp Bizkit,Kate,F,72,Harrell,214.5171,paid,"Lansing-East Lansing, MI",Rollin' (Air Raid Vehicle)
44,619,JET,Aleena,F,11,Kirby,261.3024,paid,"Waterloo-Cedar Falls, IA",Move On (Album Version)
42,404,Mickie Krause,Harper,M,34,Barrett,204.17261,paid,"New York-Newark-Jersey City, NY-NJ-PA",Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West)
97,605,Hot Chip,Kate,F,73,Harrell,314.69669,paid,"Lansing-East Lansing, MI",My Piano (DJ-Kicks)
44,619,Yung Berg,Aleena,F,12,Kirby,230.63465,paid,"Waterloo-Cedar Falls, IA",Do That There (featuring Dude 'N Nem)
42,404,Kings Of Leon,Harper,M,35,Barrett,237.53098,paid,"New York-Newark-Jersey City, NY-NJ-PA",Closer
44,619,Johan,Aleena,F,13,Kirby,190.27546,paid,"Waterloo-Cedar Falls, IA",Life On Mars
97,605,Crystal Castles,Kate,F,74,Harrell,138.91873,paid,"Lansing-East Lansing, MI",Love And Caring
97,605,,Kate,F,75,Harrell,,paid,"Lansing-East Lansing, MI",
42,404,Thirteen Senses,Harper,M,36,Barrett,286.45832,paid,"New York-Newark-Jersey City, NY-NJ-PA",Lead Us
97,605,Eisbrecher,Kate,F,76,Harrell,241.89342,paid,"Lansing-East Lansing, MI",Adrenalin
44,619,Buckcherry,Aleena,F,14,Kirby,201.79546,paid,"Waterloo-Cedar Falls, IA",Crazy Bitch (Album Version)
42,404,Band Of Horses,Harper,M,37,Barrett,187.0624,paid,"New York-Newark-Jersey City, NY-NJ-PA",The General Specific (Album)
97,605,Darkseed,Kate,F,77,Harrell,250.33098,paid,"Lansing-East Lansing, MI",Speak Silence
44,619,Caetano Veloso,Aleena,F,15,Kirby,223.97342,paid,"Waterloo-Cedar Falls, IA",O Samba E O Tango
42,404,Maria Arredondo,Harper,M,38,Barrett,243.74812,paid,"New York-Newark-Jersey City, NY-NJ-PA",Burning
44,619,Boyzone,Aleena,F,16,Kirby,219.81995,paid,"Waterloo-Cedar Falls, IA",All That I Need
97,605,Coldplay,Kate,F,78,Harrell,273.47546,paid,"Lansing-East Lansing, MI",Trouble
42,404,matchbox twenty,Harper,M,39,Barrett,229.14567,paid,"New York-Newark-Jersey City, NY-NJ-PA",Unwell (Album Version)
44,619,Sussie 4,Aleena,F,17,Kirby,331.33669,paid,"Waterloo-Cedar Falls, IA",On Time
97,605,Klaxons,Kate,F,79,Harrell,166.79138,paid,"Lansing-East Lansing, MI",Golden Skans
42,404,Prince,Harper,M,40,Barrett,340.71465,paid,"New York-Newark-Jersey City, NY-NJ-PA",Hot Thing ( LP Version )
97,605,Dwight Yoakam,Kate,F,80,Harrell,239.3073,paid,"Lansing-East Lansing, MI",You're The One
44,619,Damian Marley / Capleton / Drag-On / Stephen Marley,Aleena,F,18,Kirby,361.03791,paid,"Waterloo-Cedar Falls, IA",It Was Written
97,605,Markus KrunegÃÂ¥rd,Kate,F,81,Harrell,185.5473,paid,"Lansing-East Lansing, MI",Genom tunna tyger
42,404,Kamera,Harper,M,41,Barrett,221.33506,paid,"New York-Newark-Jersey City, NY-NJ-PA",I Was Made
97,605,Rainer Weichhold vs. Dandi & Ugo,Kate,F,82,Harrell,397.66159,paid,"Lansing-East Lansing, MI",Infinite Template
44,619,Sondre Lerche,Aleena,F,19,Kirby,136.98567,paid,"Waterloo-Cedar Falls, IA",Face The Blood
42,404,John Mayer,Harper,M,42,Barrett,241.99791,paid,"New York-Newark-Jersey City, NY-NJ-PA",Slow Dancing In A Burning Room
44,619,Mystikal,Aleena,F,20,Kirby,234.89261,paid,"Waterloo-Cedar Falls, IA",Alright
42,404,Luis Fonsi,Harper,M,43,Barrett,278.17751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Aunque Estes Con El
44,619,Angelic Upstarts,Aleena,F,21,Kirby,144.74404,paid,"Waterloo-Cedar Falls, IA",Two Million Voices
97,605,Tonic,Kate,F,83,Harrell,228.38812,paid,"Lansing-East Lansing, MI",Count On Me (Somebody)
44,619,Enya,Aleena,F,22,Kirby,259.86567,paid,"Waterloo-Cedar Falls, IA",Exile
42,404,Lily Allen,Harper,M,44,Barrett,277.83791,paid,"New York-Newark-Jersey City, NY-NJ-PA",Everyone's At It
97,605,Lissi Dancefloor Disaster,Kate,F,84,Harrell,246.12526,paid,"Lansing-East Lansing, MI",I'M Gonna Keep On Driving My Car
42,404,,Harper,M,45,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",
44,619,M.I.A.,Aleena,F,23,Kirby,206.13179,paid,"Waterloo-Cedar Falls, IA",Paper Planes
97,605,India.Arie,Kate,F,85,Harrell,245.26322,paid,"Lansing-East Lansing, MI",Interested
42,404,AFI,Harper,M,46,Barrett,250.33098,paid,"New York-Newark-Jersey City, NY-NJ-PA",This Celluloid Dream
44,619,3 Doors Down,Aleena,F,24,Kirby,243.93098,paid,"Waterloo-Cedar Falls, IA",She Don't Want The World
97,605,Linkin Park,Kate,F,86,Harrell,200.22812,paid,"Lansing-East Lansing, MI",Points Of Authority (Album Version)
42,404,Leatherface and Hot Water Music,Harper,M,47,Barrett,228.15302,paid,"New York-Newark-Jersey City, NY-NJ-PA",Gang Party (Leatherface)
44,619,Agnes,Aleena,F,25,Kirby,186.51383,paid,"Waterloo-Cedar Falls, IA",Release Me
97,605,Weezer,Kate,F,87,Harrell,199.94077,paid,"Lansing-East Lansing, MI",Island In The Sun
42,404,Scandinavian Music Group,Harper,M,48,Barrett,544.88771,paid,"New York-Newark-Jersey City, NY-NJ-PA",Kun Puut Tekee SeittiÃÂ¤
97,605,,Kate,F,88,Harrell,,paid,"Lansing-East Lansing, MI",
44,619,Caparezza,Aleena,F,26,Kirby,310.30812,paid,"Waterloo-Cedar Falls, IA",Fuori Dal Tunnel (Album Version)
97,605,Billy Idol,Kate,F,89,Harrell,228.33587,paid,"Lansing-East Lansing, MI",Flesh For Fantasy
44,619,Charttraxx Karaoke,Aleena,F,27,Kirby,225.17506,paid,"Waterloo-Cedar Falls, IA",Fireflies
97,605,Michael BublÃÂ©,Kate,F,90,Harrell,229.04118,paid,"Lansing-East Lansing, MI",Can't Help Falling In Love (Album Version) (Studio)
97,605,,Kate,F,91,Harrell,,paid,"Lansing-East Lansing, MI",
42,404,Amos Lee,Harper,M,49,Barrett,178.99057,paid,"New York-Newark-Jersey City, NY-NJ-PA",Baby I Want You
42,404,,Harper,M,50,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",
97,605,,Kate,F,94,Harrell,,paid,"Lansing-East Lansing, MI",
44,619,The Notorious B.I.G.,Aleena,F,28,Kirby,252.49914,paid,"Waterloo-Cedar Falls, IA",Big Poppa
44,619,The Spinanes,Aleena,F,29,Kirby,231.23546,paid,"Waterloo-Cedar Falls, IA",Azure (Album)
44,619,Coldplay,Aleena,F,30,Kirby,289.04444,paid,"Waterloo-Cedar Falls, IA",Brothers & Sisters
44,619,Evanescence,Aleena,F,31,Kirby,330.91873,paid,"Waterloo-Cedar Falls, IA",Good Enough
44,619,L-Kan,Aleena,F,32,Kirby,246.49098,paid,"Waterloo-Cedar Falls, IA",Cuentos chinos
44,619,Peter Mulvey,Aleena,F,33,Kirby,216.24118,paid,"Waterloo-Cedar Falls, IA",Hidden Love
44,619,Beverley Craven,Aleena,F,34,Kirby,219.34975,paid,"Waterloo-Cedar Falls, IA",Promise Me
44,619,The Lonely Island / Julian Casablancas,Aleena,F,35,Kirby,192.9922,paid,"Waterloo-Cedar Falls, IA",Boombox
44,619,Three Days Grace,Aleena,F,36,Kirby,186.90567,paid,"Waterloo-Cedar Falls, IA",Just Like You
44,619,The Ethiopians,Aleena,F,37,Kirby,142.15791,paid,"Waterloo-Cedar Falls, IA",Woman Capture Man
44,619,Fozzy,Aleena,F,38,Kirby,218.14812,paid,"Waterloo-Cedar Falls, IA",Watch Me Shine (Album)
49,630,,Chloe,F,1,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",
44,619,Silversun Pickups,Aleena,F,39,Kirby,265.7171,paid,"Waterloo-Cedar Falls, IA",Booksmart Devil
44,619,Lionel Richie,Aleena,F,40,Kirby,265.89995,paid,"Waterloo-Cedar Falls, IA",Lady
49,630,Margaret Cho,Chloe,F,2,Cuevas,144.90077,paid,"San Francisco-Oakland-Hayward, CA",Gay Porn
44,619,A Day To Remember,Aleena,F,41,Kirby,173.13914,paid,"Waterloo-Cedar Falls, IA",Heart Less
49,630,Armored Saint,Chloe,F,3,Cuevas,325.40689,paid,"San Francisco-Oakland-Hayward, CA",Human Vulture
44,619,The Dropkick Murphys,Aleena,F,42,Kirby,232.17587,paid,"Waterloo-Cedar Falls, IA",The State Of Massachusetts
44,619,Fall Out Boy,Aleena,F,43,Kirby,156.57751,paid,"Waterloo-Cedar Falls, IA",Beat It
49,630,Beck,Chloe,F,4,Cuevas,124.15955,paid,"San Francisco-Oakland-Hayward, CA",Girl Dreams
49,630,Beastie Boys,Chloe,F,5,Cuevas,209.81506,paid,"San Francisco-Oakland-Hayward, CA",Intergalactic
44,619,Fall Out Boy,Aleena,F,44,Kirby,203.96363,paid,"Waterloo-Cedar Falls, IA",Thnks fr th Mmrs
49,630,keller williams,Chloe,F,6,Cuevas,230.39955,paid,"San Francisco-Oakland-Hayward, CA",221
