sessionId,itemInSession,artist,firstName,gender,lastName,length,level,location,song,userId
605,26,Paramore,Kate,F,Harrell,243.51302,paid,"Lansing-East Lansing, MI",Emergency (Album Version),97
324,93,My Chemical Romance,Avery,F,Watkins,188.05506,paid,"San Jose-Sunnyvale-Santa Clara, CA",Cemetery Drive (Album Version),30
605,27,Vincent Vincent And The Villains,Kate,F,Harrell,154.64444,paid,"Lansing-East Lansing, MI",On My Own,97
324,94,Phoenix,Avery,F,Watkins,229.79873,paid,"San Jose-Sunnyvale-Santa Clara, CA",Run Run Run,30
605,28,Beastie Boys,Kate,F,Harrell,193.54077,paid,"Lansing-East Lansing, MI",Skills To Pay The Bills,97
554,0,Natasha Bedingfield,Lily,F,Burns,216.65914,free,"New York-Newark-Jersey City, NY-NJ-PA",These Words,32
324,95,Calle 13,Avery,F,Watkins,239.3073,paid,"San Jose-Sunnyvale-Santa Clara, CA",AtrÃÂ©vete te te,30
605,29,Sondre Lerche,Kate,F,Harrell,215.71873,paid,"Lansing-East Lansing, MI",Modern Nature,97
554,1,Cecilia,Lily,F,Burns,157.77914,free,"New York-Newark-Jersey City, NY-NJ-PA",Ultimo Baile,32
324,96,Air,Avery,F,Watkins,258.58567,paid,"San Jose-Sunnyvale-Santa Clara, CA",Mayfair Song,30
605,30,Five Iron Frenzy,Kate,F,Harrell,236.09424,paid,"Lansing-East Lansing, MI",Canada,97
554,2,Kings Of Convenience,Lily,F,Burns,245.02812,free,"New York-Newark-Jersey City, NY-NJ-PA",Riot On An Empty Street,32
621,0,,,,,,paid,,,
621,1,,,,,,paid,,,
324,97,Rhonda Vincent,Avery,F,Watkins,142.78485,paid,"San Jose-Sunnyvale-Santa Clara, CA",You're In My Heart,30
605,31,Soulwax,Kate,F,Harrell,277.002,paid,"Lansing-East Lansing, MI",E Talking,97
554,3,Red,Lily,F,Burns,227.52608,free,"New York-Newark-Jersey City, NY-NJ-PA",Mystery of You,32
324,98,Sugababes,Avery,F,Watkins,275.93098,paid,"San Jose-Sunnyvale-Santa Clara, CA",Overload,30
554,4,Eminem / Dr. Dre,Lily,F,Burns,309.83791,free,"New York-Newark-Jersey City, NY-NJ-PA",Say What You Say,32
605,32,Michael Jackson,Kate,F,Harrell,278.282,paid,"Lansing-East Lansing, MI",Scream,97
621,2,,Chloe,F,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",,49
324,99,Dominique A,Avery,F,Watkins,153.20771,paid,"San Jose-Sunnyvale-Santa Clara, CA",Le Courage Des Oiseaux,30
605,33,Linkin Park,Kate,F,Harrell,259.86567,paid,"Lansing-East Lansing, MI",My December,97
324,100,Five Iron Frenzy,Avery,F,Watkins,236.09424,paid,"San Jose-Sunnyvale-Santa Clara, CA",Canada,30
324,101,Dear Nora,Avery,F,Watkins,59.66322,paid,"San Jose-Sunnyvale-Santa Clara, CA",Give Me Some Of Yr Love,30
605,34,The Police,Kate,F,Harrell,290.24608,paid,"Lansing-East Lansing, MI",Message In A Bottle,97
324,102,Cocoon,Avery,F,Watkins,159.97342,paid,"San Jose-Sunnyvale-Santa Clara, CA",Microwave,30
485,0,Coldplay,Celeste,F,Williams,349.93587,free,"Klamath Falls, OR",A Rush Of Blood To The Head,53
526,0,Peter And Gordon,Maia,F,Burke,161.14893,free,"Houston-The Woodlands-Sugar Land, TX",A World Without Love,51
324,103,Gotye,Avery,F,Watkins,360.33261,paid,"San Jose-Sunnyvale-Santa Clara, CA",Coming Back,30
605,35,Maps,Kate,F,Harrell,255.9473,paid,"Lansing-East Lansing, MI",To The Sky,97
526,1,Joshua Radin,Maia,F,Burke,169.32526,free,"Houston-The Woodlands-Sugar Land, TX",I'd Rather Be With You,51
621,3,D'Angelo,Chloe,F,Cuevas,344.94649,paid,"San Francisco-Oakland-Hayward, CA",When We Get By,49
485,1,Blockhead,Celeste,F,Williams,289.56689,free,"Klamath Falls, OR",The Music Scene,53
588,0,Nine Inch Nails,Ayla,F,Johnson,300.64281,free,"Santa Rosa, CA",Terrible Lie,63
526,2,La Roux,Maia,F,Burke,208.03873,free,"Houston-The Woodlands-Sugar Land, TX",Colourless Colour,51
605,36,Lil Wayne / Shanell,Kate,F,Harrell,216.81587,paid,"Lansing-East Lansing, MI",American Star,97
324,104,RÃÂ¶yksopp,Avery,F,Watkins,300.14649,paid,"San Jose-Sunnyvale-Santa Clara, CA",What Else Is There?,30
621,4,Jack's Mannequin,Chloe,F,Cuevas,172.90404,paid,"San Francisco-Oakland-Hayward, CA",Spinning (Album Version),49
605,37,FM Static,Kate,F,Harrell,170.81424,paid,"Lansing-East Lansing, MI",Definitely Maybe,97
324,105,Joy Division,Avery,F,Watkins,209.03138,paid,"San Jose-Sunnyvale-Santa Clara, CA",Disorder [2007 Re-mastered Album Version],30
621,5,N.E.R.D.,Chloe,F,Cuevas,259.23873,paid,"San Francisco-Oakland-Hayward, CA",Rock Star,49
605,38,Mickie Krause,Kate,F,Harrell,204.17261,paid,"Lansing-East Lansing, MI",Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),97
324,106,Steadman,Avery,F,Watkins,234.1873,paid,"San Jose-Sunnyvale-Santa Clara, CA",Wave Goodbye (Real/Rhapsody Version),30
605,39,The Like,Kate,F,Harrell,245.68118,paid,"Lansing-East Lansing, MI",We Are Lost,97
621,6,Future Rock,Chloe,F,Cuevas,239.90812,paid,"San Francisco-Oakland-Hayward, CA",Gears,49
404,0,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
404,1,The All-American Rejects,Harper,M,Barrett,213.08036,paid,"New York-Newark-Jersey City, NY-NJ-PA",Gives You Hell,42
324,107,Bruce Springsteen,Avery,F,Watkins,270.54975,paid,"San Jose-Sunnyvale-Santa Clara, CA",Born To Run,30
605,40,OneRepublic,Kate,F,Harrell,230.63465,paid,"Lansing-East Lansing, MI",Say (All I Need),97
621,7,Owl City,Chloe,F,Cuevas,133.74649,paid,"San Francisco-Oakland-Hayward, CA",Meteor Shower,49
404,2,Justin Nozuka,Harper,M,Barrett,215.64036,paid,"New York-Newark-Jersey City, NY-NJ-PA",I'm In Peace,42
621,8,Marina And The Diamonds,Chloe,F,Cuevas,262.97424,paid,"San Francisco-Oakland-Hayward, CA",I Am Not a Robot,49
324,108,The Serendipity Singers,Avery,F,Watkins,163.21261,paid,"San Jose-Sunnyvale-Santa Clara, CA",Don't Let The Rain Come Down (Crooked Little Man),30
605,41,Haujobb,Kate,F,Harrell,225.12281,paid,"Lansing-East Lansing, MI",Maternal Instinct,97
404,3,Cyndi Lauper,Harper,M,Barrett,156.96934,paid,"New York-Newark-Jersey City, NY-NJ-PA",My Baby Just Cares For Me,42
324,109,Usher featuring will.i.am,Avery,F,Watkins,395.72853,paid,"San Jose-Sunnyvale-Santa Clara, CA",OMG,30
621,9,Depeche Mode,Chloe,F,Cuevas,397.42649,paid,"San Francisco-Oakland-Hayward, CA",Everything Counts (Live) (Single Version),49
404,4,Red Hot Chili Peppers,Harper,M,Barrett,240.32608,paid,"New York-Newark-Jersey City, NY-NJ-PA",Especially In Michigan (Album Version),42
605,42,3 Doors Down,Kate,F,Harrell,233.74322,paid,"Lansing-East Lansing, MI",Kryptonite,97
404,5,The Newbeats,Harper,M,Barrett,109.24363,paid,"New York-Newark-Jersey City, NY-NJ-PA",Bread And Butter,42
404,6,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
605,43,Kings Of Leon,Kate,F,Harrell,260.38812,paid,"Lansing-East Lansing, MI",Dusty,97
324,110,Los Lobos,Avery,F,Watkins,174.18404,paid,"San Jose-Sunnyvale-Santa Clara, CA",La Bamba,30
404,7,Drake / Kanye West / Lil Wayne / Eminem,Harper,M,Barrett,357.66812,paid,"New York-Newark-Jersey City, NY-NJ-PA",Forever,42
621,10,Ginuwine,Chloe,F,Cuevas,244.27057,paid,"San Francisco-Oakland-Hayward, CA",I'm In Love,49
324,111,Descendents,Avery,F,Watkins,89.23383,paid,"San Jose-Sunnyvale-Santa Clara, CA",I'm Not A Loser,30
324,112,,Avery,F,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",,30
324,113,,,,,,paid,,,
605,44,Jennifer Love Hewitt,Kate,F,Harrell,222.17098,paid,"Lansing-East Lansing, MI",BareNaked,97
621,11,The Cinematic Orchestra,Chloe,F,Cuevas,613.74649,paid,"San Francisco-Oakland-Hayward, CA",Burn Out,49
621,12,,Chloe,F,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",,49
404,8,La Fuga,Harper,M,Barrett,217.70404,paid,"New York-Newark-Jersey City, NY-NJ-PA",Baja por diversion (directo 05),42
605,45,Killswitch Engage,Kate,F,Harrell,259.89179,paid,"Lansing-East Lansing, MI",Hope Is... (Album Version),97
404,9,Kid Cudi Vs Crookers,Harper,M,Barrett,162.97751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Day 'N' Nite,42
621,13,,,,,,paid,,,
605,46,Beirut,Kate,F,Harrell,213.68118,paid,"Lansing-East Lansing, MI",La Llorona,97
404,10,Fall Out Boy,Harper,M,Barrett,181.36771,paid,"New York-Newark-Jersey City, NY-NJ-PA",Dance_ Dance,42
605,47,Christina Aguilera / Lil' Kim / Mya / Pink,Kate,F,Harrell,264.93342,paid,"Lansing-East Lansing, MI",Lady Marmalade,97
404,11,Harold Budd,Harper,M,Barrett,392.85506,paid,"New York-Newark-Jersey City, NY-NJ-PA",Algebra Of Darkness (Album Version),42
605,48,Eric Burdon & War,Kate,F,Harrell,281.93914,paid,"Lansing-East Lansing, MI",Jimbo (Album Version),97
404,12,Cass McCombs,Harper,M,Barrett,234.13506,paid,"New York-Newark-Jersey City, NY-NJ-PA",Deseret,42
605,49,The Black Keys,Kate,F,Harrell,139.51955,paid,"Lansing-East Lansing, MI",I'll Be Your Man,97
404,13,Leona Naess,Harper,M,Barrett,223.03302,paid,"New York-Newark-Jersey City, NY-NJ-PA",Christmas,42
605,50,Alliance Ethnik,Kate,F,Harrell,252.21179,paid,"Lansing-East Lansing, MI",ReprÃÂ©sente,97
605,51,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
605,52,,,,,,paid,,,
605,53,,,,,,paid,,,
605,54,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
404,14,Nando Reis,Harper,M,Barrett,254.6673,paid,"New York-Newark-Jersey City, NY-NJ-PA","A Letra ""A",42
605,55,Kris Allen,Kate,F,Harrell,212.50567,paid,"Lansing-East Lansing, MI",Live Like We're Dying,97
605,56,Muse,Kate,F,Harrell,224.44363,paid,"Lansing-East Lansing, MI",Muscle Museum (Soulwax Remix),97
404,15,Goldfrapp,Harper,M,Barrett,228.0224,paid,"New York-Newark-Jersey City, NY-NJ-PA",Lovely Head,42
605,57,Slash,Kate,F,Harrell,189.23057,paid,"Lansing-East Lansing, MI",Doctor Alibi (featuring Lemmy Kilmister),97
404,16,D.R.I.,Harper,M,Barrett,66.61179,paid,"New York-Newark-Jersey City, NY-NJ-PA",Stupid_ Stupid War (Dealing With It),42
404,17,Beastie Boys,Harper,M,Barrett,211.722,paid,"New York-Newark-Jersey City, NY-NJ-PA",Unite (2009 Digital Remaster),42
605,58,Cat Power,Kate,F,Harrell,218.3571,paid,"Lansing-East Lansing, MI",Hate,97
404,18,Kings Of Leon,Harper,M,Barrett,201.79546,paid,"New York-Newark-Jersey City, NY-NJ-PA",Revelry,42
605,59,Hot Water Music,Kate,F,Harrell,201.40363,paid,"Lansing-East Lansing, MI",Translocation,97
404,19,Miranda Lambert,Harper,M,Barrett,251.61098,paid,"New York-Newark-Jersey City, NY-NJ-PA",Me And Charlie Talking,42
605,60,Brandy duet with Monica,Kate,F,Harrell,294.79138,paid,"Lansing-East Lansing, MI",The Boy Is Mine (Duet With Monica) (LP Version),97
404,20,The Heavy,Harper,M,Barrett,197.35465,paid,"New York-Newark-Jersey City, NY-NJ-PA",How You Like Me Now?,42
605,61,Streetlight Manifesto,Kate,F,Harrell,327.91465,paid,"Lansing-East Lansing, MI",Point/Counterpoint (Album Version),97
404,21,Blitzen Trapper,Harper,M,Barrett,171.15383,paid,"New York-Newark-Jersey City, NY-NJ-PA",Murder Babe (Album),42
404,22,Megan McCauley,Harper,M,Barrett,228.57098,paid,"New York-Newark-Jersey City, NY-NJ-PA",Die For You,42
605,62,Jack Johnson,Kate,F,Harrell,207.64689,paid,"Lansing-East Lansing, MI",Better Together,97
404,23,Passion Pit,Harper,M,Barrett,243.69587,paid,"New York-Newark-Jersey City, NY-NJ-PA",Eyes As Candles,42
619,0,Strunz & Farah,Aleena,F,Kirby,315.32363,paid,"Waterloo-Cedar Falls, IA",Zagros,44
605,63,Minus The Bear,Kate,F,Harrell,230.45179,paid,"Lansing-East Lansing, MI",Part 2,97
404,24,Van Halen,Harper,M,Barrett,102.5824,paid,"New York-Newark-Jersey City, NY-NJ-PA",Eruption (Album Version),42
605,64,Pavement,Kate,F,Harrell,149.83791,paid,"Lansing-East Lansing, MI",Heaven Is A Truck,97
404,25,Alliance Ethnik,Harper,M,Barrett,195.94404,paid,"New York-Newark-Jersey City, NY-NJ-PA",SinceritÃÂ© Et Jalousie,42
619,1,Pieces Of A Dream,Aleena,F,Kirby,311.562,paid,"Waterloo-Cedar Falls, IA",Keep It Smooth,44
605,65,Creedence Clearwater Revival,Kate,F,Harrell,315.42812,paid,"Lansing-East Lansing, MI",Born On The Bayou,97
404,26,Anouk,Harper,M,Barrett,268.5122,paid,"New York-Newark-Jersey City, NY-NJ-PA",It's So Hard,42
619,2,Jaco Pastorius Big Band,Aleena,F,Kirby,69.3024,paid,"Waterloo-Cedar Falls, IA",Amerika (Album Version),44
619,3,Avril Lavigne,Aleena,F,Kirby,222.9024,paid,"Waterloo-Cedar Falls, IA",I'm With You,44
605,66,Gonzalo Rubalcaba,Kate,F,Harrell,525.47873,paid,"Lansing-East Lansing, MI",Circuito III,97
404,27,BjÃÂ¶rk,Harper,M,Barrett,348.57751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Undo,42
619,4,Ska-P,Aleena,F,Kirby,298.13506,paid,"Waterloo-Cedar Falls, IA",Casposos,44
404,28,The Strokes,Harper,M,Barrett,155.34975,paid,"New York-Newark-Jersey City, NY-NJ-PA",Is This It,42
619,5,Jesse Belvin,Aleena,F,Kirby,184.63302,paid,"Waterloo-Cedar Falls, IA",Goodnight My Love,44
619,6,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
404,29,Alliance Ethnik,Harper,M,Barrett,265.76934,paid,"New York-Newark-Jersey City, NY-NJ-PA",Creil City,42
605,67,The Gerbils,Kate,F,Harrell,27.01016,paid,"Lansing-East Lansing, MI",(iii),97
605,68,KJ-52,Kate,F,Harrell,275.77424,paid,"Lansing-East Lansing, MI",Life After Death,97
619,7,Mariah Carey,Aleena,F,Kirby,242.96444,paid,"Waterloo-Cedar Falls, IA",All I Want For Christmas Is You,44
404,30,Glen Hansard & Marketa Irglova,Harper,M,Barrett,282.67057,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Moon (Album version),42
605,69,Dion & The Belmonts,Kate,F,Harrell,152.31955,paid,"Lansing-East Lansing, MI",A Teenager In Love,97
600,0,Jack Johnson,Kynnedi,F,Sanchez,236.93016,free,"Cedar Rapids, IA",Bubble Toes,89
619,8,Beastie Boys,Aleena,F,Kirby,172.22485,paid,"Waterloo-Cedar Falls, IA",The Maestro,44
605,70,Lesley Gore,Kate,F,Harrell,134.37342,paid,"Lansing-East Lansing, MI",It's My Party,97
404,31,Dr. Dre / Snoop Dogg,Harper,M,Barrett,161.51465,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Next Episode,42
619,9,Pearl Jam,Aleena,F,Kirby,67.44771,paid,"Waterloo-Cedar Falls, IA",Encore Break,44
600,1,Cake,Kynnedi,F,Sanchez,179.09506,free,"Cedar Rapids, IA",Commissioning A Symphony In C,89
605,71,Phoenix,Kate,F,Harrell,278.07302,paid,"Lansing-East Lansing, MI",Rome,97
619,10,Alesana,Aleena,F,Kirby,285.51791,paid,"Waterloo-Cedar Falls, IA",Seduction (album),44
404,32,The Kooks,Harper,M,Barrett,168.72444,paid,"New York-Newark-Jersey City, NY-NJ-PA",She Moves In Her Own Way,42
404,33,Dakis,Harper,M,Barrett,162.48118,paid,"New York-Newark-Jersey City, NY-NJ-PA",La Petite Marie (2005 Digital Remaster),42
605,72,Limp Bizkit,Kate,F,Harrell,214.5171,paid,"Lansing-East Lansing, MI",Rollin' (Air Raid Vehicle),97
619,11,JET,Aleena,F,Kirby,261.3024,paid,"Waterloo-Cedar Falls, IA",Move On (Album Version),44
404,34,Mickie Krause,Harper,M,Barrett,204.17261,paid,"New York-Newark-Jersey City, NY-NJ-PA",Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),42
605,73,Hot Chip,Kate,F,Harrell,314.69669,paid,"Lansing-East Lansing, MI",My Piano (DJ-Kicks),97
619,12,Yung Berg,Aleena,F,Kirby,230.63465,paid,"Waterloo-Cedar Falls, IA",Do That There (featuring Dude 'N Nem),44
404,35,Kings Of Leon,Harper,M,Barrett,237.53098,paid,"New York-Newark-Jersey City, NY-NJ-PA",Closer,42
619,13,Johan,Aleena,F,Kirby,190.27546,paid,"Waterloo-Cedar Falls, IA",Life On Mars,44
605,74,Crystal Castles,Kate,F,Harrell,138.91873,paid,"Lansing-East Lansing, MI",Love And Caring,97
605,75,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
404,36,Thirteen Senses,Harper,M,Barrett,286.45832,paid,"New York-Newark-Jersey City, NY-NJ-PA",Lead Us,42
605,76,Eisbrecher,Kate,F,Harrell,241.89342,paid,"Lansing-East Lansing, MI",Adrenalin,97
619,14,Buckcherry,Aleena,F,Kirby,201.79546,paid,"Waterloo-Cedar Falls, IA",Crazy Bitch (Album Version),44
404,37,Band Of Horses,Harper,M,Barrett,187.0624,paid,"New York-Newark-Jersey City, NY-NJ-PA",The General Specific (Album),42
605,77,Darkseed,Kate,F,Harrell,250.33098,paid,"Lansing-East Lansing, MI",Speak Silence,97
619,15,Caetano Veloso,Aleena,F,Kirby,223.97342,paid,"Waterloo-Cedar Falls, IA",O Samba E O Tango,44
404,38,Maria Arredondo,Harper,M,Barrett,243.74812,paid,"New York-Newark-Jersey City, NY-NJ-PA",Burning,42
619,16,Boyzone,Aleena,F,Kirby,219.81995,paid,"Waterloo-Cedar Falls, IA",All That I Need,44
605,78,Coldplay,Kate,F,Harrell,273.47546,paid,"Lansing-East Lansing, MI",Trouble,97
404,39,matchbox twenty,Harper,M,Barrett,229.14567,paid,"New York-Newark-Jersey City, NY-NJ-PA",Unwell (Album Version),42
619,17,Sussie 4,Aleena,F,Kirby,331.33669,paid,"Waterloo-Cedar Falls, IA",On Time,44
605,79,Klaxons,Kate,F,Harrell,166.79138,paid,"Lansing-East Lansing, MI",Golden Skans,97
404,40,Prince,Harper,M,Barrett,340.71465,paid,"New York-Newark-Jersey City, NY-NJ-PA",Hot Thing ( LP Version ),42
605,80,Dwight Yoakam,Kate,F,Harrell,239.3073,paid,"Lansing-East Lansing, MI",You're The One,97
619,18,Damian Marley / Capleton / Drag-On / Stephen Marley,Aleena,F,Kirby,361.03791,paid,"Waterloo-Cedar Falls, IA",It Was Written,44
605,81,Markus KrunegÃÂ¥rd,Kate,F,Harrell,185.5473,paid,"Lansing-East Lansing, MI",Genom tunna tyger,97
404,41,Kamera,Harper,M,Barrett,221.33506,paid,"New York-Newark-Jersey City, NY-NJ-PA",I Was Made,42
605,82,Rainer Weichhold vs. Dandi & Ugo,Kate,F,Harrell,397.66159,paid,"Lansing-East Lansing, MI",Infinite Template,97
619,19,Sondre Lerche,Aleena,F,Kirby,136.98567,paid,"Waterloo-Cedar Falls, IA",Face The Blood,44
404,42,John Mayer,Harper,M,Barrett,241.99791,paid,"New York-Newark-Jersey City, NY-NJ-PA",Slow Dancing In A Burning Room,42
619,20,Mystikal,Aleena,F,Kirby,234.89261,paid,"Waterloo-Cedar Falls, IA",Alright,44
404,43,Luis Fonsi,Harper,M,Barrett,278.17751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Aunque Estes Con El,42
619,21,Angelic Upstarts,Aleena,F,Kirby,144.74404,paid,"Waterloo-Cedar Falls, IA",Two Million Voices,44
605,83,Tonic,Kate,F,Harrell,228.38812,paid,"Lansing-East Lansing, MI",Count On Me (Somebody),97
619,22,Enya,Aleena,F,Kirby,259.86567,paid,"Waterloo-Cedar Falls, IA",Exile,44
404,44,Lily Allen,Harper,M,Barrett,277.83791,paid,"New York-Newark-Jersey City, NY-NJ-PA",Everyone's At It,42
605,84,Lissi Dancefloor Disaster,Kate,F,Harrell,246.12526,paid,"Lansing-East Lansing, MI",I'M Gonna Keep On Driving My Car,97
404,45,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
619,23,M.I.A.,Aleena,F,Kirby,206.13179,paid,"Waterloo-Cedar Falls, IA",Paper Planes,44
605,85,India.Arie,Kate,F,Harrell,245.26322,paid,"Lansing-East Lansing, MI",Interested,97
404,46,AFI,Harper,M,Barrett,250.33098,paid,"New York-Newark-Jersey City, NY-NJ-PA",This Celluloid Dream,42
619,24,3 Doors Down,Aleena,F,Kirby,243.93098,paid,"Waterloo-Cedar Falls, IA",She Don't Want The World,44
605,86,Linkin Park,Kate,F,Harrell,200.22812,paid,"Lansing-East Lansing, MI",Points Of Authority (Album Version),97
404,47,Leatherface and Hot Water Music,Harper,M,Barrett,228.15302,paid,"New York-Newark-Jersey City, NY-NJ-PA",Gang Party (Leatherface),42
619,25,Agnes,Aleena,F,Kirby,186.51383,paid,"Waterloo-Cedar Falls, IA",Release Me,44
605,87,Weezer,Kate,F,Harrell,199.94077,paid,"Lansing-East Lansing, MI",Island In The Sun,97
404,48,Scandinavian Music Group,Harper,M,Barrett,544.88771,paid,"New York-Newark-Jersey City, NY-NJ-PA",Kun Puut Tekee SeittiÃÂ¤,42
605,88,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
619,26,Caparezza,Aleena,F,Kirby,310.30812,paid,"Waterloo-Cedar Falls, IA",Fuori Dal Tunnel (Album Version),44
605,89,Billy Idol,Kate,F,Harrell,228.33587,paid,"Lansing-East Lansing, MI",Flesh For Fantasy,97
619,27,Charttraxx Karaoke,Aleena,F,Kirby,225.17506,paid,"Waterloo-Cedar Falls, IA",Fireflies,44
605,90,Michael BublÃÂ©,Kate,F,Harrell,229.04118,paid,"Lansing-East Lansing, MI",Can't Help Falling In Love (Album Version) (Studio),97
605,91,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
605,92,,,,,,paid,,,
605,93,,,,,,paid,,,
404,49,Amos Lee,Harper,M,Barrett,178.99057,paid,"New York-Newark-Jersey City, NY-NJ-PA",Baby I Want You,42
404,50,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
605,94,,Kate,F,Harrell,,paid,"Lansing-East Lansing, MI",,97
619,28,The Notorious B.I.G.,Aleena,F,Kirby,252.49914,paid,"Waterloo-Cedar Falls, IA",Big Poppa,44
619,29,The Spinanes,Aleena,F,Kirby,231.23546,paid,"Waterloo-Cedar Falls, IA",Azure (Album),44
619,30,Coldplay,Aleena,F,Kirby,289.04444,paid,"Waterloo-Cedar Falls, IA",Brothers & Sisters,44
619,31,Evanescence,Aleena,F,Kirby,330.91873,paid,"Waterloo-Cedar Falls, IA",Good Enough,44
619,32,L-Kan,Aleena,F,Kirby,246.49098,paid,"Waterloo-Cedar Falls, IA",Cuentos chinos,44
619,33,Peter Mulvey,Aleena,F,Kirby,216.24118,paid,"Waterloo-Cedar Falls, IA",Hidden Love,44
619,34,Beverley Craven,Aleena,F,Kirby,219.34975,paid,"Waterloo-Cedar Falls, IA",Promise Me,44
619,35,The Lonely Island / Julian Casablancas,Aleena,F,Kirby,192.9922,paid,"Waterloo-Cedar Falls, IA",Boombox,44
619,36,Three Days Grace,Aleena,F,Kirby,186.90567,paid,"Waterloo-Cedar Falls, IA",Just Like You,44
630,0,,,,,,paid,,,
619,37,The Ethiopians,Aleena,F,Kirby,142.15791,paid,"Waterloo-Cedar Falls, IA",Woman Capture Man,44
619,38,Fozzy,Aleena,F,Kirby,218.14812,paid,"Waterloo-Cedar Falls, IA",Watch Me Shine (Album),44
630,1,,Chloe,F,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",,49
619,39,Silversun Pickups,Aleena,F,Kirby,265.7171,paid,"Waterloo-Cedar Falls, IA",Booksmart Devil,44
619,40,Lionel Richie,Aleena,F,Kirby,265.89995,paid,"Waterloo-Cedar Falls, IA",Lady,44
630,2,Margaret Cho,Chloe,F,Cuevas,144.90077,paid,"San Francisco-Oakland-Hayward, CA",Gay Porn,49
619,41,A Day To Remember,Aleena,F,Kirby,173.13914,paid,"Waterloo-Cedar Falls, IA",Heart Less,44
630,3,Armored Saint,Chloe,F,Cuevas,325.40689,paid,"San Francisco-Oakland-Hayward, CA",Human Vulture,49
619,42,The Dropkick Murphys,Aleena,F,Kirby,232.17587,paid,"Waterloo-Cedar Falls, IA",The State Of Massachusetts,44
619,43,Fall Out Boy,Aleena,F,Kirby,156.57751,paid,"Waterloo-Cedar Falls, IA",Beat It,44
630,4,Beck,Chloe,F,Cuevas,124.15955,paid,"San Francisco-Oakland-Hayward, CA",Girl Dreams,49
630,5,Beastie Boys,Chloe,F,Cuevas,209.81506,paid,"San Francisco-Oakland-Hayward, CA",Intergalactic,49
